timestamp,temperature,humidity(%),latency(ms),throughput(bytes/sec),packet_loss(%),rssi(dBm)
2025-07-21 | 14:17:00,30.71,76.41,0.27,0.05,0.0,-57.28
2025-07-21 | 14:18:00,30.71,76.41,0.29,0.05,0.0,-57.63
2025-07-21 | 14:19:00,30.71,76.41,0.28,0.05,0.0,-59.07
2025-07-21 | 14:20:00,30.71,76.41,0.28,0.05,0.0,-57.37
2025-07-21 | 14:21:00,30.71,76.41,0.29,0.05,0.0,-56.48
2025-07-21 | 14:22:00,30.71,76.41,0.3,0.05,0.0,-58.48
2025-07-21 | 14:23:00,30.71,76.41,0.26,0.05,0.0,-58.28
2025-07-21 | 14:24:00,30.71,76.41,0.24,0.05,0.0,-57.69
2025-07-21 | 14:25:00,30.71,76.41,0.29,0.05,0.0,-57.52
2025-07-21 | 14:26:00,30.71,76.41,0.3,0.05,0.0,-57.73
2025-07-21 | 14:27:00,30.71,76.41,0.28,0.05,0.0,-58.18
2025-07-21 | 14:28:00,30.7,76.41,0.32,0.05,0.0,-57.51
2025-07-21 | 14:29:00,30.7,76.41,0.26,0.05,0.0,-56.73
2025-07-21 | 14:30:00,30.7,76.41,0.29,0.05,0.0,-56.0
2025-07-21 | 14:31:00,30.7,76.41,0.28,0.05,0.0,-59.84
2025-07-21 | 14:32:00,30.7,76.41,0.26,0.05,0.0,-57.16
2025-07-21 | 14:33:00,30.7,76.41,0.3,0.05,0.0,-56.43
2025-07-21 | 14:34:00,30.7,76.41,0.29,0.05,0.0,-57.69
2025-07-21 | 14:35:00,30.7,76.41,0.29,0.05,0.0,-58.46
2025-07-21 | 14:36:00,30.7,76.41,0.3,0.05,0.0,-56.67
2025-07-21 | 14:37:00,30.7,76.41,0.26,0.05,0.0,-57.97
2025-07-21 | 14:38:00,30.7,76.41,0.26,0.05,0.0,-56.9
2025-07-21 | 14:39:00,30.7,76.41,0.28,0.05,0.0,-58.75
2025-07-21 | 14:40:00,30.7,76.41,0.31,0.05,0.0,-56.55
2025-07-21 | 14:41:00,30.7,76.41,0.28,0.05,0.0,-58.71
2025-07-21 | 14:42:00,30.7,76.41,0.29,0.05,0.0,-58.28
2025-07-21 | 14:43:00,30.7,76.41,0.28,0.05,0.0,-56.46
2025-07-21 | 14:44:00,30.7,76.41,0.27,0.05,0.0,-53.19
2025-07-21 | 14:45:00,30.7,76.41,0.31,0.05,0.0,-58.87
2025-07-21 | 14:46:00,30.7,76.41,0.3,0.05,0.0,-59.03
2025-07-21 | 14:47:00,30.7,76.41,0.29,0.05,0.0,-55.67
2025-07-21 | 14:48:00,30.7,76.41,0.29,0.05,0.0,-56.46
2025-07-21 | 14:49:00,30.7,76.41,0.28,0.05,0.0,-57.12
2025-07-21 | 14:50:00,30.7,76.41,0.29,0.05,0.0,-60.11
2025-07-21 | 14:51:00,30.7,76.41,0.26,0.05,0.0,-55.37
2025-07-21 | 14:52:00,30.7,76.41,0.24,0.05,0.0,-57.84
2025-07-21 | 14:53:00,30.7,76.41,0.29,0.05,0.0,-57.86
2025-07-21 | 14:54:00,30.7,76.41,0.28,0.05,0.0,-59.65
2025-07-21 | 14:55:00,30.7,76.41,0.27,0.05,0.0,-57.79
2025-07-21 | 14:56:00,30.7,76.41,0.21,0.05,0.0,-58.18
2025-07-21 | 14:57:00,30.7,76.41,0.29,0.05,0.0,-56.0
2025-07-21 | 14:58:00,30.7,76.41,0.31,0.05,0.0,-57.52
2025-07-21 | 14:59:00,30.7,76.41,0.26,0.05,0.0,-56.22
2025-07-21 | 15:00:00,30.7,76.41,0.26,0.05,0.0,-58.64
2025-07-21 | 15:01:00,30.7,76.41,0.31,0.05,0.0,-59.66
2025-07-21 | 15:02:00,30.7,76.41,0.28,0.05,0.0,-56.2
2025-07-21 | 15:03:00,30.7,76.41,0.29,0.05,0.0,-56.79
2025-07-21 | 15:04:00,30.7,76.41,0.25,0.05,0.0,-56.13
2025-07-21 | 15:05:00,30.7,76.41,0.27,0.05,0.0,-58.5
2025-07-21 | 15:06:00,30.7,76.41,0.27,0.05,0.0,-56.2
2025-07-21 | 15:07:00,30.7,76.41,0.29,0.05,0.0,-55.56
2025-07-21 | 15:08:00,30.7,76.41,0.28,0.05,0.0,-55.96
2025-07-21 | 15:09:00,30.7,76.41,0.25,0.05,0.0,-55.73
2025-07-21 | 15:10:00,30.7,76.41,0.29,0.05,0.0,-56.53
2025-07-21 | 15:11:00,30.7,76.41,0.28,0.05,0.0,-58.01
2025-07-21 | 15:12:00,30.7,76.41,0.26,0.05,0.0,-55.28
2025-07-21 | 15:13:00,30.7,76.41,0.27,0.05,0.0,-58.11
2025-07-21 | 15:14:00,30.7,76.41,0.26,0.05,0.0,-55.66
2025-07-21 | 15:15:00,30.7,76.41,0.27,0.05,0.0,-55.82
2025-07-21 | 15:16:00,30.7,76.41,0.3,0.05,0.0,-56.01
2025-07-21 | 15:17:00,30.7,76.41,0.26,0.05,0.0,-57.86
2025-07-21 | 15:18:00,30.7,76.41,0.29,0.05,0.0,-57.32
2025-07-21 | 15:19:00,30.7,76.41,0.29,0.05,0.0,-58.16
2025-07-21 | 15:20:00,30.7,76.41,0.26,0.05,0.0,-57.23
2025-07-21 | 15:21:00,30.7,76.41,0.3,0.05,0.0,-57.29
2025-07-21 | 15:22:00,30.7,76.41,0.31,0.05,0.0,-60.22
2025-07-21 | 15:23:00,30.7,76.41,0.26,0.05,0.0,-58.42
2025-07-21 | 15:24:00,30.7,76.41,0.28,0.05,0.0,-58.8
2025-07-21 | 15:25:00,30.7,76.41,0.28,0.05,0.0,-55.95
2025-07-21 | 15:26:00,30.7,76.41,0.31,0.05,0.0,-59.39
2025-07-21 | 15:27:00,30.7,76.41,0.3,0.05,0.0,-57.84
2025-07-21 | 15:28:00,30.7,76.41,0.29,0.05,0.0,-57.23
2025-07-21 | 15:29:00,30.7,76.41,0.3,0.05,0.0,-58.04
2025-07-21 | 15:30:00,30.7,76.41,0.31,0.05,0.0,-56.81
2025-07-21 | 15:31:00,30.7,76.41,0.25,0.05,0.0,-57.5
2025-07-21 | 15:32:00,30.7,76.41,0.3,0.05,0.0,-54.75
2025-07-21 | 15:33:00,30.7,76.41,0.3,0.05,0.0,-56.95
2025-07-21 | 15:34:00,30.7,76.41,0.29,0.05,0.0,-56.86
2025-07-21 | 15:35:00,30.7,76.41,0.28,0.05,0.0,-59.58
2025-07-21 | 15:36:00,30.7,76.41,0.29,0.05,0.0,-58.74
2025-07-21 | 15:37:00,30.7,76.41,0.27,0.05,0.0,-58.69
2025-07-21 | 15:38:00,30.7,76.41,0.26,0.05,0.0,-57.73
2025-07-21 | 15:39:00,30.7,76.41,0.24,0.05,0.0,-59.11
2025-07-21 | 15:40:00,30.7,76.41,0.27,0.05,0.0,-57.42
2025-07-21 | 15:41:00,30.7,76.41,0.3,0.05,0.0,-58.71
2025-07-21 | 15:42:00,30.7,76.41,0.27,0.05,0.0,-56.82
2025-07-21 | 15:43:00,30.7,76.41,0.26,0.05,0.0,-57.71
2025-07-21 | 15:44:00,30.7,76.41,0.3,0.05,0.0,-58.54
2025-07-21 | 15:45:00,30.7,76.41,0.29,0.05,0.0,-59.19
2025-07-21 | 15:46:00,30.7,76.41,0.3,0.05,0.0,-58.96
2025-07-21 | 15:47:00,30.7,76.41,0.29,0.05,0.0,-57.5
2025-07-21 | 15:48:00,30.7,76.41,0.26,0.05,0.0,-56.43
2025-07-21 | 15:49:00,30.7,76.41,0.28,0.05,0.0,-57.75
2025-07-21 | 15:50:00,30.7,76.41,0.28,0.05,0.0,-57.12
2025-07-21 | 15:51:00,30.7,76.41,0.3,0.05,0.0,-57.13
2025-07-21 | 15:52:00,30.7,76.41,0.28,0.05,0.0,-58.58
2025-07-21 | 15:53:00,30.7,76.41,0.26,0.05,0.0,-57.47
2025-07-21 | 15:54:00,30.7,76.41,0.29,0.05,0.0,-57.49
2025-07-21 | 15:55:00,30.7,76.41,0.28,0.05,0.0,-58.37
2025-07-21 | 15:56:00,30.7,76.41,0.24,0.05,0.0,-56.2
2025-07-21 | 15:57:00,30.7,76.41,0.29,0.05,0.0,-57.32
2025-07-21 | 15:58:00,30.7,76.41,0.3,0.05,0.0,-55.82
2025-07-21 | 15:59:00,30.7,76.41,0.27,0.05,0.0,-58.58
2025-07-21 | 16:00:00,30.7,76.41,0.31,0.05,0.0,-57.11
2025-07-21 | 16:01:00,30.7,76.41,0.26,0.05,0.0,-53.57
2025-07-21 | 16:02:00,30.7,76.41,0.28,0.05,0.0,-60.41
2025-07-21 | 16:03:00,30.7,76.41,0.25,0.05,0.0,-56.83
2025-07-21 | 16:04:00,30.7,76.41,0.28,0.05,0.0,-55.91
2025-07-21 | 16:05:00,30.69,76.41,0.31,0.05,0.0,-56.56
2025-07-21 | 16:06:00,30.69,76.41,0.3,0.05,0.0,-55.58
2025-07-21 | 16:07:00,30.69,76.41,0.25,0.05,0.0,-55.49
2025-07-21 | 16:08:00,30.69,76.41,0.25,0.05,0.0,-57.99
2025-07-21 | 16:09:00,30.69,76.41,0.28,0.05,0.0,-56.54
2025-07-21 | 16:10:00,30.69,76.41,0.26,0.05,0.0,-57.6
2025-07-21 | 16:11:00,30.69,76.41,0.3,0.05,0.0,-57.91
2025-07-21 | 16:12:00,30.69,76.41,0.27,0.05,0.0,-57.44
2025-07-21 | 16:13:00,30.69,76.4,0.28,0.05,0.0,-60.55
2025-07-21 | 16:14:00,30.69,76.4,0.28,0.05,0.0,-57.95
2025-07-21 | 16:15:00,30.69,76.4,0.29,0.05,0.0,-59.67
2025-07-21 | 16:16:00,30.69,76.4,0.27,0.05,0.0,-55.06
2025-07-21 | 16:17:00,30.69,76.4,0.3,0.05,0.0,-57.73
2025-07-21 | 16:18:00,30.69,76.4,0.28,0.05,0.0,-60.85
2025-07-21 | 16:19:00,30.69,76.4,0.27,0.05,0.0,-57.13
2025-07-21 | 16:20:00,30.69,76.4,0.26,0.05,0.0,-57.85
2025-07-21 | 16:21:00,30.69,76.4,0.28,0.05,0.0,-56.49
2025-07-21 | 16:22:00,30.69,76.4,0.28,0.05,0.0,-57.34
2025-07-21 | 16:23:00,30.69,76.4,0.26,0.05,0.0,-60.99
2025-07-21 | 16:24:00,30.69,76.4,0.26,0.05,0.0,-57.24
2025-07-21 | 16:25:00,30.69,76.4,0.26,0.05,0.0,-59.07
2025-07-21 | 16:26:00,30.69,76.4,0.24,0.05,0.0,-58.39
2025-07-21 | 16:27:00,30.69,76.4,0.3,0.05,0.0,-53.4
2025-07-21 | 16:28:00,30.69,76.4,0.29,0.05,0.0,-54.86
2025-07-21 | 16:29:00,30.69,76.4,0.27,0.05,0.0,-56.63
2025-07-21 | 16:30:00,30.69,76.4,0.28,0.05,0.0,-58.58
2025-07-21 | 16:31:00,30.69,76.4,0.29,0.05,0.0,-56.82
2025-07-21 | 16:32:00,30.69,76.4,0.29,0.05,0.0,-56.01
2025-07-21 | 16:33:00,30.69,76.4,0.25,0.05,0.0,-58.07
2025-07-21 | 16:34:00,30.69,76.4,0.3,0.05,0.0,-60.19
2025-07-21 | 16:35:00,30.69,76.4,0.3,0.05,0.0,-57.88
2025-07-21 | 16:36:00,30.69,76.4,0.26,0.05,0.0,-57.31
2025-07-21 | 16:37:00,30.69,76.4,0.27,0.05,0.0,-56.85
2025-07-21 | 16:38:00,30.69,76.4,0.29,0.05,0.0,-61.04
2025-07-21 | 16:39:00,30.69,76.4,0.25,0.05,0.0,-57.19
2025-07-21 | 16:40:00,30.69,76.4,0.3,0.05,0.0,-58.5
2025-07-21 | 16:41:00,30.69,76.4,0.22,0.05,0.0,-55.98
2025-07-21 | 16:42:00,30.69,76.4,0.29,0.05,0.0,-59.28
2025-07-21 | 16:43:00,30.69,76.4,0.29,0.05,0.0,-58.85
2025-07-21 | 16:44:00,30.69,76.4,0.27,0.05,0.0,-58.97
2025-07-21 | 16:45:00,30.69,76.4,0.26,0.05,0.0,-56.98
2025-07-21 | 16:46:00,30.69,76.4,0.24,0.05,0.0,-56.33
2025-07-21 | 16:47:00,30.69,76.4,0.29,0.05,0.0,-57.4
2025-07-21 | 16:48:00,30.69,76.4,0.24,0.05,0.0,-57.78
2025-07-21 | 16:49:00,30.69,76.4,0.26,0.05,0.0,-56.91
2025-07-21 | 16:50:00,30.69,76.4,0.28,0.05,0.0,-56.71
2025-07-21 | 16:51:00,30.69,76.4,0.27,0.05,0.0,-58.64
2025-07-21 | 16:52:00,30.69,76.4,0.26,0.05,0.0,-57.82
2025-07-21 | 16:53:00,30.69,76.4,0.27,0.05,0.0,-60.69
2025-07-21 | 16:54:00,30.69,76.4,0.24,0.05,0.0,-57.58
2025-07-21 | 16:55:00,30.69,76.4,0.28,0.05,0.0,-58.98
2025-07-21 | 16:56:00,30.69,76.4,0.31,0.05,0.0,-57.66
2025-07-21 | 16:57:00,30.69,76.4,0.25,0.05,0.0,-55.84
2025-07-21 | 16:58:00,30.69,76.39,0.27,0.05,0.0,-57.39
2025-07-21 | 16:59:00,30.69,76.39,0.25,0.05,0.0,-57.97
2025-07-21 | 17:00:00,30.69,76.39,0.28,0.05,0.0,-58.45
2025-07-21 | 17:01:00,30.69,76.39,0.26,0.05,0.0,-56.8
2025-07-21 | 17:02:00,30.69,76.39,0.28,0.05,0.0,-58.29
2025-07-21 | 17:03:00,30.69,76.39,0.28,0.05,0.0,-57.3
2025-07-21 | 17:04:00,30.69,76.39,0.26,0.05,0.0,-59.21
2025-07-21 | 17:05:00,30.69,76.39,0.25,0.05,0.0,-54.37
2025-07-21 | 17:06:00,30.69,76.39,0.27,0.05,0.0,-58.54
2025-07-21 | 17:07:00,30.69,76.39,0.31,0.05,0.0,-56.09
2025-07-21 | 17:08:00,30.69,76.39,0.26,0.05,0.0,-59.85
2025-07-21 | 17:09:00,30.69,76.39,0.28,0.05,0.0,-55.99
2025-07-21 | 17:10:00,30.69,76.39,0.29,0.05,0.0,-56.68
2025-07-21 | 17:11:00,30.69,76.39,0.24,0.05,0.0,-60.33
2025-07-21 | 17:12:00,30.69,76.39,0.25,0.05,0.0,-55.9
2025-07-21 | 17:13:00,30.69,76.39,0.28,0.05,0.0,-55.32
2025-07-21 | 17:14:00,30.69,76.39,0.29,0.05,0.0,-58.89
2025-07-21 | 17:15:00,30.69,76.39,0.29,0.05,0.0,-60.72
2025-07-21 | 17:16:00,30.69,76.39,0.28,0.05,0.0,-57.9
2025-07-21 | 17:17:00,30.69,76.39,0.27,0.05,0.0,-57.2
2025-07-21 | 17:18:00,30.69,76.39,0.3,0.05,0.0,-58.85
2025-07-21 | 17:19:00,30.69,76.39,0.26,0.05,0.0,-56.67
2025-07-21 | 17:20:00,30.69,76.39,0.27,0.05,0.0,-59.28
2025-07-21 | 17:21:00,30.69,76.39,0.27,0.05,0.0,-55.49
2025-07-21 | 17:22:00,30.69,76.39,0.28,0.05,0.0,-59.12
2025-07-21 | 17:23:00,30.69,76.39,0.27,0.05,0.0,-56.76
2025-07-21 | 17:24:00,30.69,76.39,0.26,0.05,0.0,-55.03
2025-07-21 | 17:25:00,30.69,76.39,0.26,0.05,0.0,-57.13
2025-07-21 | 17:26:00,30.69,76.39,0.23,0.05,0.0,-59.03
2025-07-21 | 17:27:00,30.69,76.39,0.27,0.05,0.0,-57.49
2025-07-21 | 17:28:00,30.69,76.39,0.26,0.05,0.0,-57.65
2025-07-21 | 17:29:00,30.69,76.39,0.28,0.05,0.0,-55.95
2025-07-21 | 17:30:00,30.69,76.39,0.28,0.05,0.0,-60.97
2025-07-21 | 17:31:00,30.69,76.39,0.26,0.05,0.0,-55.37
2025-07-21 | 17:32:00,30.69,76.39,0.3,0.05,0.0,-59.42
2025-07-21 | 17:33:00,30.69,76.39,0.28,0.05,0.0,-56.04
2025-07-21 | 17:34:00,30.69,76.39,0.3,0.05,0.0,-56.91
2025-07-21 | 17:35:00,30.69,76.39,0.29,0.05,0.0,-56.89
2025-07-21 | 17:36:00,30.69,76.39,0.27,0.05,0.0,-53.9
2025-07-21 | 17:37:00,30.69,76.39,0.25,0.05,0.0,-54.98
2025-07-21 | 17:38:00,30.69,76.39,0.29,0.05,0.0,-55.32
2025-07-21 | 17:39:00,30.69,76.39,0.27,0.05,0.0,-57.83
2025-07-21 | 17:40:00,30.69,76.39,0.3,0.05,0.0,-55.52
2025-07-21 | 17:41:00,30.69,76.39,0.32,0.05,0.0,-56.6
2025-07-21 | 17:42:00,30.68,76.39,0.32,0.05,0.0,-59.25
2025-07-21 | 17:43:00,30.68,76.39,0.26,0.05,0.0,-57.68
2025-07-21 | 17:44:00,30.68,76.39,0.33,0.05,0.0,-56.95
2025-07-21 | 17:45:00,30.68,76.39,0.28,0.05,0.0,-58.97
2025-07-21 | 17:46:00,30.68,76.39,0.25,0.05,0.0,-58.27
2025-07-21 | 17:47:00,30.68,76.39,0.28,0.05,0.0,-57.15
2025-07-21 | 17:48:00,30.68,76.39,0.29,0.05,0.0,-59.09
2025-07-21 | 17:49:00,30.68,76.39,0.28,0.05,0.0,-58.11
2025-07-21 | 17:50:00,30.68,76.39,0.25,0.05,0.0,-57.23
2025-07-21 | 17:51:00,30.68,76.39,0.28,0.05,0.0,-58.12
2025-07-21 | 17:52:00,30.68,76.39,0.25,0.05,0.0,-56.95
2025-07-21 | 17:53:00,30.68,76.39,0.28,0.05,0.0,-58.71
2025-07-21 | 17:54:00,30.68,76.39,0.26,0.05,0.0,-56.91
2025-07-21 | 17:55:00,30.68,76.39,0.29,0.05,0.0,-56.78
2025-07-21 | 17:56:00,30.68,76.39,0.28,0.05,0.0,-58.91
2025-07-21 | 17:57:00,30.68,76.39,0.26,0.05,0.0,-55.94
2025-07-21 | 17:58:00,30.68,76.39,0.26,0.05,0.0,-57.01
2025-07-21 | 17:59:00,30.68,76.39,0.25,0.05,0.0,-59.06
2025-07-21 | 18:00:00,30.68,76.39,0.28,0.05,0.0,-57.03
2025-07-21 | 18:01:00,30.68,76.39,0.32,0.05,0.0,-58.1
2025-07-21 | 18:02:00,30.68,76.39,0.28,0.05,0.0,-58.51
2025-07-21 | 18:03:00,30.68,76.39,0.3,0.05,0.0,-53.1
2025-07-21 | 18:04:00,30.68,76.39,0.3,0.05,0.0,-57.49
2025-07-21 | 18:05:00,30.68,76.39,0.28,0.05,0.0,-56.75
2025-07-21 | 18:06:00,30.68,76.39,0.26,0.05,0.0,-59.5
2025-07-21 | 18:07:00,30.68,76.39,0.28,0.05,0.0,-56.85
2025-07-21 | 18:08:00,30.68,76.39,0.25,0.05,0.0,-57.55
2025-07-21 | 18:09:00,30.68,76.39,0.27,0.05,0.0,-57.61
2025-07-21 | 18:10:00,30.68,76.39,0.28,0.05,0.0,-54.74
2025-07-21 | 18:11:00,30.68,76.39,0.27,0.05,0.0,-56.17
2025-07-21 | 18:12:00,30.68,76.39,0.3,0.05,0.0,-55.65
2025-07-21 | 18:13:00,30.68,76.39,0.28,0.05,0.0,-58.08
2025-07-21 | 18:14:00,30.68,76.39,0.25,0.05,0.0,-58.98
2025-07-21 | 18:15:00,30.68,76.39,0.25,0.05,0.0,-59.78
2025-07-21 | 18:16:00,30.68,76.39,0.27,0.05,0.0,-56.86
2025-07-21 | 18:17:00,30.68,76.39,0.27,0.05,0.0,-58.49
2025-07-21 | 18:18:00,30.68,76.39,0.28,0.05,0.0,-56.94
2025-07-21 | 18:19:00,30.68,76.39,0.28,0.05,0.0,-57.67
2025-07-21 | 18:20:00,30.68,76.39,0.29,0.05,0.0,-59.75
2025-07-21 | 18:21:00,30.68,76.4,0.29,0.05,0.0,-57.58
2025-07-21 | 18:22:00,30.68,76.4,0.28,0.05,0.0,-59.02
2025-07-21 | 18:23:00,30.68,76.4,0.29,0.05,0.0,-58.75
2025-07-21 | 18:24:00,30.68,76.4,0.33,0.05,0.0,-58.19
2025-07-21 | 18:25:00,30.68,76.4,0.3,0.05,0.0,-55.86
2025-07-21 | 18:26:00,30.68,76.4,0.25,0.05,0.0,-57.72
2025-07-21 | 18:27:00,30.68,76.4,0.29,0.05,0.0,-55.94
2025-07-21 | 18:28:00,30.68,76.4,0.29,0.05,0.0,-59.07
2025-07-21 | 18:29:00,30.68,76.4,0.28,0.05,0.0,-57.54
2025-07-21 | 18:30:00,30.68,76.4,0.27,0.05,0.0,-57.94
2025-07-21 | 18:31:00,30.68,76.4,0.29,0.05,0.0,-57.66
2025-07-21 | 18:32:00,30.68,76.4,0.28,0.05,0.0,-58.66
2025-07-21 | 18:33:00,30.68,76.4,0.24,0.05,0.0,-58.22
2025-07-21 | 18:34:00,30.68,76.4,0.22,0.05,0.0,-57.29
2025-07-21 | 18:35:00,30.68,76.4,0.32,0.05,0.0,-56.82
2025-07-21 | 18:36:00,30.68,76.4,0.29,0.05,0.0,-57.93
2025-07-21 | 18:37:00,30.68,76.4,0.26,0.05,0.0,-60.28
2025-07-21 | 18:38:00,30.68,76.4,0.27,0.05,0.0,-57.47
2025-07-21 | 18:39:00,30.68,76.4,0.28,0.05,0.0,-58.9
2025-07-21 | 18:40:00,30.68,76.4,0.26,0.05,0.0,-60.24
2025-07-21 | 18:41:00,30.68,76.4,0.26,0.05,0.0,-57.81
2025-07-21 | 18:42:00,30.68,76.41,0.27,0.05,0.0,-59.86
2025-07-21 | 18:43:00,30.68,76.41,0.28,0.05,0.0,-56.96
2025-07-21 | 18:44:00,30.68,76.41,0.31,0.05,0.0,-59.1
2025-07-21 | 18:45:00,30.68,76.41,0.28,0.05,0.0,-58.58
2025-07-21 | 18:46:00,30.68,76.41,0.29,0.05,0.0,-56.51
2025-07-21 | 18:47:00,30.68,76.41,0.29,0.05,0.0,-58.15
2025-07-21 | 18:48:00,30.68,76.41,0.3,0.05,0.0,-57.19
2025-07-21 | 18:49:00,30.68,76.41,0.27,0.05,0.0,-57.02
2025-07-21 | 18:50:00,30.68,76.41,0.27,0.05,0.0,-62.59
2025-07-21 | 18:51:00,30.68,76.41,0.31,0.05,0.0,-55.64
2025-07-21 | 18:52:00,30.68,76.41,0.32,0.05,0.0,-56.21
2025-07-21 | 18:53:00,30.68,76.41,0.31,0.05,0.0,-58.77
2025-07-21 | 18:54:00,30.68,76.41,0.26,0.05,0.0,-57.76
2025-07-21 | 18:55:00,30.68,76.42,0.3,0.05,0.0,-56.29
2025-07-21 | 18:56:00,30.68,76.42,0.23,0.05,0.0,-58.32
2025-07-21 | 18:57:00,30.68,76.42,0.29,0.05,0.0,-58.42
2025-07-21 | 18:58:00,30.68,76.42,0.25,0.05,0.0,-55.64
2025-07-21 | 18:59:00,30.68,76.42,0.29,0.05,0.0,-58.53
2025-07-21 | 19:00:00,30.68,76.42,0.3,0.05,0.0,-59.56
2025-07-21 | 19:01:00,30.68,76.42,0.28,0.05,0.0,-57.43
2025-07-21 | 19:02:00,30.68,76.42,0.28,0.05,0.0,-57.74
2025-07-21 | 19:03:00,30.68,76.42,0.29,0.05,0.0,-58.9
2025-07-21 | 19:04:00,30.68,76.42,0.31,0.05,0.0,-58.8
2025-07-21 | 19:05:00,30.68,76.42,0.28,0.05,0.0,-55.09
2025-07-21 | 19:06:00,30.68,76.42,0.3,0.05,0.0,-57.87
2025-07-21 | 19:07:00,30.68,76.43,0.26,0.05,0.0,-57.01
2025-07-21 | 19:08:00,30.68,76.43,0.27,0.05,0.0,-59.02
2025-07-21 | 19:09:00,30.68,76.43,0.29,0.05,0.0,-57.19
2025-07-21 | 19:10:00,30.68,76.43,0.28,0.05,0.0,-58.15
2025-07-21 | 19:11:00,30.68,76.43,0.26,0.05,0.0,-56.47
2025-07-21 | 19:12:00,30.68,76.43,0.23,0.05,0.0,-57.48
2025-07-21 | 19:13:00,30.68,76.43,0.3,0.05,0.0,-57.07
2025-07-21 | 19:14:00,30.68,76.43,0.28,0.05,0.0,-55.58
2025-07-21 | 19:15:00,30.68,76.43,0.26,0.05,0.0,-57.73
2025-07-21 | 19:16:00,30.68,76.43,0.3,0.05,0.0,-59.23
2025-07-21 | 19:17:00,30.68,76.43,0.3,0.05,0.0,-59.36
2025-07-21 | 19:18:00,30.68,76.44,0.27,0.05,0.0,-58.02
2025-07-21 | 19:19:00,30.68,76.44,0.26,0.05,0.0,-57.54
2025-07-21 | 19:20:00,30.67,76.44,0.3,0.05,0.0,-56.95
2025-07-21 | 19:21:00,30.67,76.44,0.27,0.05,0.0,-55.47
2025-07-21 | 19:22:00,30.67,76.44,0.31,0.05,0.0,-58.69
2025-07-21 | 19:23:00,30.67,76.44,0.25,0.05,0.0,-57.28
2025-07-21 | 19:24:00,30.67,76.44,0.3,0.05,0.0,-56.8
2025-07-21 | 19:25:00,30.67,76.44,0.25,0.05,0.0,-58.97
2025-07-21 | 19:26:00,30.67,76.44,0.27,0.05,0.0,-58.93
2025-07-21 | 19:27:00,30.67,76.44,0.29,0.05,0.0,-60.54
2025-07-21 | 19:28:00,30.67,76.45,0.28,0.05,0.0,-58.1
2025-07-21 | 19:29:00,30.67,76.45,0.27,0.05,0.0,-59.1
2025-07-21 | 19:30:00,30.67,76.45,0.32,0.05,0.0,-55.81
2025-07-21 | 19:31:00,30.67,76.45,0.26,0.05,0.0,-56.66
2025-07-21 | 19:32:00,30.67,76.45,0.29,0.05,0.0,-55.58
2025-07-21 | 19:33:00,30.67,76.45,0.29,0.05,0.0,-58.54
2025-07-21 | 19:34:00,30.67,76.45,0.27,0.05,0.0,-57.88
2025-07-21 | 19:35:00,30.67,76.45,0.25,0.05,0.0,-56.13
2025-07-21 | 19:36:00,30.67,76.45,0.3,0.05,0.0,-58.44
2025-07-21 | 19:37:00,30.67,76.45,0.31,0.05,0.0,-56.42
2025-07-21 | 19:38:00,30.67,76.45,0.26,0.05,0.0,-57.29
2025-07-21 | 19:39:00,30.67,76.45,0.3,0.05,0.0,-55.66
2025-07-21 | 19:40:00,30.67,76.46,0.27,0.05,0.0,-56.08
2025-07-21 | 19:41:00,30.67,76.46,0.29,0.05,0.0,-60.65
2025-07-21 | 19:42:00,30.67,76.46,0.29,0.05,0.0,-57.55
2025-07-21 | 19:43:00,30.67,76.46,0.29,0.05,0.0,-56.75
2025-07-21 | 19:44:00,30.67,76.46,0.25,0.05,0.0,-57.04
2025-07-21 | 19:45:00,30.67,76.46,0.3,0.05,0.0,-59.53
2025-07-21 | 19:46:00,30.67,76.46,0.26,0.05,0.0,-55.77
2025-07-21 | 19:47:00,30.67,76.46,0.28,0.05,0.0,-55.62
2025-07-21 | 19:48:00,30.67,76.46,0.25,0.05,0.0,-58.21
2025-07-21 | 19:49:00,30.67,76.46,0.28,0.05,0.0,-58.13
2025-07-21 | 19:50:00,30.67,76.46,0.24,0.05,0.0,-56.55
2025-07-21 | 19:51:00,30.67,76.46,0.26,0.05,0.0,-56.53
2025-07-21 | 19:52:00,30.67,76.46,0.26,0.05,0.0,-60.71
2025-07-21 | 19:53:00,30.67,76.46,0.31,0.05,0.0,-56.94
2025-07-21 | 19:54:00,30.67,76.46,0.27,0.05,0.0,-58.0
2025-07-21 | 19:55:00,30.67,76.47,0.27,0.05,0.0,-57.82
2025-07-21 | 19:56:00,30.67,76.47,0.29,0.05,0.0,-59.14
2025-07-21 | 19:57:00,30.67,76.47,0.28,0.05,0.0,-58.84
2025-07-21 | 19:58:00,30.67,76.47,0.25,0.05,0.0,-57.12
2025-07-21 | 19:59:00,30.67,76.47,0.28,0.05,0.0,-57.49
2025-07-21 | 20:00:00,30.67,76.47,0.29,0.05,0.0,-56.56
2025-07-21 | 20:01:00,30.67,76.47,0.28,0.05,0.0,-57.73
2025-07-21 | 20:02:00,30.67,76.47,0.27,0.05,0.0,-58.17
2025-07-21 | 20:03:00,30.67,76.47,0.29,0.05,0.0,-55.77
2025-07-21 | 20:04:00,30.67,76.47,0.3,0.05,0.0,-57.88
