timestamp,temperature,humidity(%),latency(ms),throughput(bytes/sec),packet_loss(%),rssi(dBm)
2025-06-25 | 11:36:00,29.86,73.9,0.24,0.05,0.0,-58.45
2025-06-25 | 11:37:00,30.65,77.83,0.3,0.05,0.0,-57.95
2025-06-25 | 11:38:00,31.65,71.78,0.28,0.05,0.0,-57.09
2025-06-25 | 11:39:00,31.93,75.88,0.29,0.05,0.0,-56.71
2025-06-25 | 11:40:00,31.35,74.95,0.26,0.05,0.0,-53.64
2025-06-25 | 11:41:00,32.4,72.07,0.29,0.05,0.0,-57.24
2025-06-25 | 11:42:00,30.21,77.37,0.3,0.05,0.0,-59.32
2025-06-25 | 11:43:00,30.82,64.53,0.28,0.05,0.0,-57.31
2025-06-25 | 11:44:00,31.67,72.49,0.27,0.05,0.0,-57.47
2025-06-25 | 11:45:00,31.94,74.68,0.3,0.05,0.0,-59.01
2025-06-25 | 11:46:00,30.99,77.5,0.28,0.05,0.0,-56.79
2025-06-25 | 11:47:00,30.38,70.13,0.31,0.05,0.0,-58.88
2025-06-25 | 11:48:00,31.14,75.25,0.28,0.05,0.0,-57.32
2025-06-25 | 11:49:00,31.45,73.89,0.27,0.05,0.0,-55.78
2025-06-25 | 11:50:00,31.5,74.14,0.29,0.05,0.0,-57.61
2025-06-25 | 11:51:00,30.06,79.25,0.31,0.05,0.0,-55.08
2025-06-25 | 11:52:00,32.21,76.75,0.28,0.05,0.0,-59.01
2025-06-25 | 11:53:00,30.63,68.9,0.28,0.05,0.0,-56.33
2025-06-25 | 11:54:00,30.82,71.01,0.27,0.05,0.0,-57.98
2025-06-25 | 11:55:00,30.77,74.98,0.28,0.05,0.0,-56.38
2025-06-25 | 11:56:00,31.27,74.46,0.27,0.05,0.0,-54.89
2025-06-25 | 11:57:00,31.88,80.12,0.27,0.05,0.0,-59.97
2025-06-25 | 11:58:00,31.03,74.6,0.28,0.05,0.0,-58.04
2025-06-25 | 11:59:00,31.67,72.99,0.23,0.05,0.0,-55.74
2025-06-25 | 12:00:00,31.06,71.82,0.29,0.05,0.0,-57.76
2025-06-25 | 12:01:00,30.93,76.03,0.27,0.05,0.0,-58.8
2025-06-25 | 12:02:00,31.81,72.06,0.26,0.05,0.0,-57.96
2025-06-25 | 12:03:00,30.94,71.15,0.28,0.05,0.0,-58.28
2025-06-25 | 12:04:00,31.2,71.77,0.26,0.05,0.0,-57.5
2025-06-25 | 12:05:00,31.22,77.32,0.25,0.05,0.0,-55.8
2025-06-25 | 12:06:00,31.66,70.42,0.27,0.05,0.0,-61.29
2025-06-25 | 12:07:00,31.76,74.55,0.28,0.05,0.0,-56.27
2025-06-25 | 12:08:00,30.17,76.98,0.27,0.05,0.0,-57.75
2025-06-25 | 12:09:00,30.83,74.0,0.31,0.05,0.0,-56.58
2025-06-25 | 12:10:00,30.4,72.47,0.26,0.05,0.0,-57.89
2025-06-25 | 12:11:00,30.94,66.19,0.26,0.05,0.0,-55.89
2025-06-25 | 12:12:00,31.61,71.86,0.29,0.05,0.0,-57.71
2025-06-25 | 12:13:00,28.83,75.18,0.26,0.05,0.0,-57.09
2025-06-25 | 12:14:00,31.39,68.75,0.25,0.05,0.0,-56.74
2025-06-25 | 12:15:00,30.6,73.48,0.25,0.05,0.0,-56.28
2025-06-25 | 12:16:00,31.54,76.22,0.26,0.05,0.0,-57.85
2025-06-25 | 12:17:00,30.8,69.68,0.25,0.05,0.0,-57.95
2025-06-25 | 12:18:00,31.31,71.83,0.28,0.05,0.0,-56.45
2025-06-25 | 12:19:00,32.02,75.18,0.27,0.05,0.0,-57.1
2025-06-25 | 12:20:00,30.62,83.14,0.29,0.05,0.0,-55.41
2025-06-25 | 12:21:00,30.51,77.84,0.28,0.05,0.0,-57.45
2025-06-25 | 12:22:00,31.18,76.25,0.25,0.05,0.0,-57.49
2025-06-25 | 12:23:00,30.67,76.53,0.27,0.05,0.0,-58.82
2025-06-25 | 12:24:00,30.31,78.09,0.25,0.05,0.0,-58.83
2025-06-25 | 12:25:00,31.53,80.7,0.26,0.05,0.0,-59.69
2025-06-25 | 12:26:00,31.35,74.38,0.28,0.05,0.0,-57.55
2025-06-25 | 12:27:00,29.67,76.81,0.27,0.05,0.0,-57.83
2025-06-25 | 12:28:00,34.07,79.24,0.28,0.05,0.0,-58.73
2025-06-25 | 12:29:00,30.82,77.18,0.28,0.05,0.0,-57.98
2025-06-25 | 12:30:00,31.45,72.82,0.3,0.05,0.0,-57.19
2025-06-25 | 12:31:00,30.73,77.77,0.31,0.05,0.0,-60.89
2025-06-25 | 12:32:00,30.67,75.95,0.26,0.05,0.0,-57.58
2025-06-25 | 12:33:00,30.09,72.83,0.31,0.05,0.0,-58.34
2025-06-25 | 12:34:00,30.29,73.27,0.24,0.05,0.0,-58.96
2025-06-25 | 12:35:00,31.67,72.58,0.28,0.05,0.0,-57.11
2025-06-25 | 12:36:00,30.27,72.24,0.27,0.05,0.0,-55.98
2025-06-25 | 12:37:00,31.42,72.93,0.24,0.05,0.0,-58.8
2025-06-25 | 12:38:00,31.13,71.91,0.29,0.05,0.0,-58.0
2025-06-25 | 12:39:00,30.39,70.15,0.27,0.05,0.0,-56.89
2025-06-25 | 12:40:00,31.05,72.33,0.27,0.05,0.0,-56.93
2025-06-25 | 12:41:00,30.97,71.86,0.27,0.05,0.0,-59.81
2025-06-25 | 12:42:00,32.14,76.98,0.32,0.05,0.0,-56.68
2025-06-25 | 12:43:00,31.56,70.25,0.29,0.05,0.0,-60.24
2025-06-25 | 12:44:00,30.71,77.17,0.31,0.05,0.0,-55.33
2025-06-25 | 12:45:00,31.2,75.71,0.28,0.05,0.0,-57.19
2025-06-25 | 12:46:00,31.83,73.29,0.28,0.05,0.0,-56.94
2025-06-25 | 12:47:00,31.24,78.91,0.31,0.05,0.0,-53.77
2025-06-25 | 12:48:00,30.4,72.76,0.26,0.05,0.0,-57.07
2025-06-25 | 12:49:00,29.83,75.08,0.26,0.05,0.0,-56.4
2025-06-25 | 12:50:00,30.98,73.1,0.29,0.05,0.0,-58.34
2025-06-25 | 12:51:00,31.63,74.18,0.27,0.05,0.0,-58.79
2025-06-25 | 12:52:00,30.54,72.02,0.26,0.05,0.0,-58.72
2025-06-25 | 12:53:00,30.07,67.53,0.27,0.05,0.0,-60.56
2025-06-25 | 12:54:00,31.76,75.34,0.29,0.05,0.0,-55.03
2025-06-25 | 12:55:00,30.45,70.18,0.25,0.05,0.0,-61.28
2025-06-25 | 12:56:00,31.47,75.91,0.28,0.05,0.0,-56.8
2025-06-25 | 12:57:00,31.49,72.77,0.25,0.05,0.0,-57.5
2025-06-25 | 12:58:00,31.37,69.45,0.28,0.05,0.0,-55.97
2025-06-25 | 12:59:00,31.2,75.63,0.28,0.05,0.0,-58.41
2025-06-25 | 13:00:00,29.74,72.62,0.29,0.05,0.0,-56.49
2025-06-25 | 13:01:00,31.21,72.26,0.29,0.05,0.0,-59.48
2025-06-25 | 13:02:00,30.2,73.88,0.28,0.05,0.0,-59.5
2025-06-25 | 13:03:00,33.06,67.01,0.24,0.05,0.0,-59.23
2025-06-25 | 13:04:00,32.5,70.02,0.27,0.05,0.0,-55.93
2025-06-25 | 13:05:00,30.87,68.08,0.23,0.05,0.0,-59.13
2025-06-25 | 13:06:00,28.52,72.98,0.25,0.05,0.0,-59.09
2025-06-25 | 13:07:00,31.18,73.64,0.27,0.05,0.0,-59.22
2025-06-25 | 13:08:00,31.37,70.95,0.28,0.05,0.0,-58.35
2025-06-25 | 13:09:00,32.19,70.78,0.26,0.05,0.0,-59.22
2025-06-25 | 13:10:00,29.78,73.54,0.26,0.05,0.0,-60.96
2025-06-25 | 13:11:00,30.84,68.11,0.29,0.05,0.0,-56.99
2025-06-25 | 13:12:00,31.19,78.22,0.31,0.05,0.0,-58.32
2025-06-25 | 13:13:00,30.38,77.43,0.27,0.05,0.0,-58.42
2025-06-25 | 13:14:00,31.72,67.12,0.32,0.05,0.0,-59.77
2025-06-25 | 13:15:00,32.2,72.76,0.28,0.05,0.0,-57.75
2025-06-25 | 13:16:00,30.14,69.97,0.32,0.05,0.0,-58.17
2025-06-25 | 13:17:00,32.04,72.18,0.23,0.05,0.0,-54.91
2025-06-25 | 13:18:00,31.68,75.24,0.26,0.05,0.0,-57.13
2025-06-25 | 13:19:00,31.15,70.59,0.3,0.05,0.0,-59.6
2025-06-25 | 13:20:00,31.62,75.54,0.33,0.05,0.0,-58.11
2025-06-25 | 13:21:00,30.74,69.88,0.28,0.05,0.0,-59.66
2025-06-25 | 13:22:00,31.36,76.32,0.26,0.05,0.0,-58.37
2025-06-25 | 13:23:00,31.23,69.23,0.26,0.05,0.0,-55.64
2025-06-25 | 13:24:00,31.59,75.98,0.28,0.05,0.0,-58.59
2025-06-25 | 13:25:00,30.72,73.69,0.28,0.05,0.0,-62.22
2025-06-25 | 13:26:00,31.63,75.1,0.31,0.05,0.0,-59.55
2025-06-25 | 13:27:00,31.0,67.96,0.28,0.05,0.0,-56.89
2025-06-25 | 13:28:00,30.73,74.22,0.25,0.05,0.0,-57.98
2025-06-25 | 13:29:00,30.49,72.15,0.28,0.05,0.0,-58.23
2025-06-25 | 13:30:00,31.0,75.24,0.3,0.05,0.0,-58.53
2025-06-25 | 13:31:00,32.16,75.44,0.24,0.05,0.0,-57.39
2025-06-25 | 13:32:00,29.52,76.83,0.3,0.05,0.0,-55.42
2025-06-25 | 13:33:00,30.48,68.36,0.29,0.05,0.0,-55.61
2025-06-25 | 13:34:00,31.15,70.28,0.26,0.05,0.0,-56.35
2025-06-25 | 13:35:00,31.02,68.56,0.26,0.05,0.0,-59.08
2025-06-25 | 13:36:00,31.04,74.84,0.25,0.05,0.0,-57.51
2025-06-25 | 13:37:00,31.06,72.29,0.25,0.05,0.0,-57.77
2025-06-25 | 13:38:00,30.11,77.18,0.32,0.05,0.0,-56.32
2025-06-25 | 13:39:00,31.33,73.88,0.3,0.05,0.0,-55.54
2025-06-25 | 13:40:00,30.88,72.2,0.25,0.05,0.0,-58.75
2025-06-25 | 13:41:00,31.42,73.96,0.29,0.05,0.0,-55.32
2025-06-25 | 13:42:00,30.86,73.84,0.26,0.05,0.0,-58.43
2025-06-25 | 13:43:00,31.86,74.81,0.3,0.05,0.0,-59.82
2025-06-25 | 13:44:00,30.58,72.22,0.32,0.05,0.0,-57.32
2025-06-25 | 13:45:00,31.4,75.79,0.27,0.05,0.0,-55.88
2025-06-25 | 13:46:00,30.61,71.97,0.3,0.05,0.0,-57.85
2025-06-25 | 13:47:00,30.13,75.69,0.28,0.05,0.0,-56.46
2025-06-25 | 13:48:00,32.77,75.19,0.28,0.05,0.0,-59.56
2025-06-25 | 13:49:00,31.06,75.18,0.28,0.05,0.0,-58.05
2025-06-25 | 13:50:00,30.29,71.66,0.26,0.05,0.0,-59.8
2025-06-25 | 13:51:00,30.61,70.91,0.27,0.05,0.0,-57.46
2025-06-25 | 13:52:00,30.33,73.33,0.28,0.05,0.0,-55.02
2025-06-25 | 13:53:00,30.57,80.91,0.26,0.05,0.0,-56.99
2025-06-25 | 13:54:00,31.29,73.69,0.31,0.05,0.0,-59.05
2025-06-25 | 13:55:00,31.0,72.05,0.25,0.05,0.0,-55.81
2025-06-25 | 13:56:00,31.98,76.89,0.3,0.05,0.0,-57.07
2025-06-25 | 13:57:00,30.08,72.85,0.27,0.05,0.0,-57.43
2025-06-25 | 13:58:00,28.6,74.55,0.27,0.05,0.0,-58.54
2025-06-25 | 13:59:00,30.96,75.25,0.26,0.05,0.0,-55.38
2025-06-25 | 14:00:00,30.72,74.08,0.25,0.05,0.0,-54.96
2025-06-25 | 14:01:00,30.21,72.03,0.26,0.05,0.0,-55.02
2025-06-25 | 14:02:00,30.45,73.18,0.26,0.05,0.0,-56.61
2025-06-25 | 14:03:00,29.45,74.38,0.3,0.05,0.0,-57.78
2025-06-25 | 14:04:00,30.46,73.44,0.27,0.05,0.0,-56.37
2025-06-25 | 14:05:00,31.69,77.2,0.26,0.05,0.0,-57.52
2025-06-25 | 14:06:00,30.23,67.74,0.28,0.05,0.0,-56.19
2025-06-25 | 14:07:00,31.1,78.45,0.26,0.05,0.0,-57.58
2025-06-25 | 14:08:00,31.53,69.51,0.25,0.05,0.0,-56.56
2025-06-25 | 14:09:00,31.11,72.25,0.26,0.05,0.0,-58.08
2025-06-25 | 14:10:00,31.2,74.93,0.31,0.05,0.0,-56.47
2025-06-25 | 14:11:00,30.05,73.3,0.26,0.05,0.0,-59.05
2025-06-25 | 14:12:00,30.34,79.39,0.24,0.05,0.0,-55.78
2025-06-25 | 14:13:00,30.61,81.67,0.28,0.05,0.0,-55.64
2025-06-25 | 14:14:00,29.97,80.04,0.31,0.05,0.0,-55.06
2025-06-25 | 14:15:00,31.59,71.2,0.27,0.05,0.0,-57.76
2025-06-25 | 14:16:00,31.12,75.78,0.28,0.05,0.0,-57.74
2025-06-25 | 14:17:00,31.79,77.91,0.29,0.05,0.0,-59.06
2025-06-25 | 14:18:00,29.29,73.02,0.26,0.05,0.0,-55.24
2025-06-25 | 14:19:00,29.96,72.82,0.3,0.05,0.0,-58.05
2025-06-25 | 14:20:00,30.4,74.82,0.26,0.05,0.0,-56.96
2025-06-25 | 14:21:00,31.73,71.51,0.27,0.05,0.0,-58.95
2025-06-25 | 14:22:00,30.76,78.6,0.33,0.05,0.0,-57.46
2025-06-25 | 14:23:00,29.89,74.93,0.28,0.05,0.0,-55.96
2025-06-25 | 14:24:00,29.88,76.94,0.28,0.05,0.0,-57.14
2025-06-25 | 14:25:00,32.07,76.23,0.29,0.05,0.0,-56.68
2025-06-25 | 14:26:00,30.42,73.6,0.26,0.05,0.0,-56.85
2025-06-25 | 14:27:00,29.97,77.47,0.26,0.05,0.0,-58.24
2025-06-25 | 14:28:00,30.13,79.45,0.29,0.05,0.0,-57.44
2025-06-25 | 14:29:00,30.24,76.69,0.29,0.05,0.0,-57.75
2025-06-25 | 14:30:00,30.23,74.83,0.31,0.05,0.0,-57.13
2025-06-25 | 14:31:00,30.98,71.8,0.27,0.05,0.0,-57.6
2025-06-25 | 14:32:00,31.67,73.31,0.25,0.05,0.0,-57.48
2025-06-25 | 14:33:00,30.09,70.27,0.27,0.05,0.0,-58.31
2025-06-25 | 14:34:00,32.45,77.46,0.28,0.05,0.0,-58.52
2025-06-25 | 14:35:00,31.16,77.62,0.28,0.05,0.0,-58.83
2025-06-25 | 14:36:00,29.55,79.15,0.33,0.05,0.0,-56.85
2025-06-25 | 14:37:00,30.5,74.05,0.26,0.05,0.0,-54.35
2025-06-25 | 14:38:00,31.66,74.81,0.26,0.05,0.0,-57.46
2025-06-25 | 14:39:00,30.16,78.3,0.33,0.05,0.0,-55.82
2025-06-25 | 14:40:00,30.54,76.19,0.31,0.05,0.0,-58.65
2025-06-25 | 14:41:00,30.85,76.35,0.23,0.05,0.0,-57.32
2025-06-25 | 14:42:00,29.84,76.51,0.24,0.05,0.0,-59.44
2025-06-25 | 14:43:00,30.28,69.39,0.25,0.05,0.0,-57.97
2025-06-25 | 14:44:00,31.16,70.6,0.28,0.05,0.0,-57.92
2025-06-25 | 14:45:00,30.69,77.3,0.29,0.05,0.0,-57.72
2025-06-25 | 14:46:00,29.94,72.52,0.31,0.05,0.0,-58.81
2025-06-25 | 14:47:00,31.23,75.4,0.26,0.05,0.0,-59.72
2025-06-25 | 14:48:00,31.57,74.67,0.29,0.05,0.0,-57.83
2025-06-25 | 14:49:00,31.8,73.85,0.26,0.05,0.0,-57.95
2025-06-25 | 14:50:00,32.07,72.62,0.31,0.05,0.0,-57.3
2025-06-25 | 14:51:00,30.08,76.41,0.3,0.05,0.0,-57.59
2025-06-25 | 14:52:00,31.91,68.61,0.28,0.05,0.0,-56.51
2025-06-25 | 14:53:00,30.19,71.55,0.29,0.05,0.0,-58.55
2025-06-25 | 14:54:00,30.67,77.52,0.26,0.05,0.0,-56.61
2025-06-25 | 14:55:00,31.85,71.61,0.29,0.05,0.0,-57.53
2025-06-25 | 14:56:00,30.78,80.62,0.3,0.05,0.0,-57.04
2025-06-25 | 14:57:00,30.52,76.73,0.3,0.05,0.0,-56.18
2025-06-25 | 14:58:00,31.57,73.59,0.27,0.05,0.0,-57.74
2025-06-25 | 14:59:00,31.87,73.62,0.29,0.05,0.0,-56.19
2025-06-25 | 15:00:00,30.46,71.33,0.25,0.05,0.0,-57.7
2025-06-25 | 15:01:00,30.1,74.42,0.27,0.05,0.0,-58.36
2025-06-25 | 15:02:00,29.27,73.18,0.27,0.05,0.0,-57.52
2025-06-25 | 15:03:00,30.52,79.23,0.29,0.05,0.0,-55.12
2025-06-25 | 15:04:00,30.29,74.29,0.27,0.05,0.0,-59.28
2025-06-25 | 15:05:00,30.48,71.84,0.3,0.05,0.0,-59.29
2025-06-25 | 15:06:00,30.83,74.17,0.28,0.05,0.0,-56.88
2025-06-25 | 15:07:00,32.09,70.69,0.31,0.05,0.0,-59.21
2025-06-25 | 15:08:00,30.96,74.07,0.3,0.05,0.0,-54.1
2025-06-25 | 15:09:00,30.16,73.1,0.28,0.05,0.0,-57.15
2025-06-25 | 15:10:00,30.9,74.25,0.25,0.05,0.0,-57.1
2025-06-25 | 15:11:00,30.09,74.67,0.31,0.05,0.0,-61.21
2025-06-25 | 15:12:00,30.79,74.36,0.29,0.05,0.0,-54.75
2025-06-25 | 15:13:00,30.79,75.09,0.29,0.05,0.0,-59.4
2025-06-25 | 15:14:00,30.49,74.84,0.3,0.05,0.0,-55.79
2025-06-25 | 15:15:00,31.31,71.6,0.26,0.05,0.0,-58.64
2025-06-25 | 15:16:00,29.57,67.15,0.31,0.05,0.0,-58.23
2025-06-25 | 15:17:00,31.08,71.61,0.26,0.05,0.0,-58.31
2025-06-25 | 15:18:00,31.27,76.44,0.31,0.05,0.0,-57.2
2025-06-25 | 15:19:00,30.39,67.4,0.28,0.05,0.0,-57.81
2025-06-25 | 15:20:00,30.51,79.74,0.24,0.05,0.0,-58.38
2025-06-25 | 15:21:00,30.67,74.41,0.29,0.05,0.0,-58.34
2025-06-25 | 15:22:00,29.55,72.31,0.31,0.05,0.0,-56.22
2025-06-25 | 15:23:00,29.79,71.38,0.28,0.05,0.0,-58.1
2025-06-25 | 15:24:00,31.38,73.05,0.28,0.05,0.0,-58.03
2025-06-25 | 15:25:00,31.0,73.92,0.27,0.05,0.0,-58.66
2025-06-25 | 15:26:00,31.51,75.23,0.23,0.05,0.0,-57.18
2025-06-25 | 15:27:00,32.36,73.34,0.31,0.05,0.0,-57.9
2025-06-25 | 15:28:00,32.0,76.28,0.29,0.05,0.0,-58.29
2025-06-25 | 15:29:00,30.98,75.92,0.27,0.05,0.0,-58.07
2025-06-25 | 15:30:00,31.87,79.57,0.28,0.05,0.0,-59.16
2025-06-25 | 15:31:00,29.98,79.53,0.29,0.05,0.0,-58.55
2025-06-25 | 15:32:00,30.69,74.3,0.27,0.05,0.0,-57.97
2025-06-25 | 15:33:00,32.27,78.52,0.26,0.05,0.0,-57.94
2025-06-25 | 15:34:00,30.54,73.68,0.27,0.05,0.0,-56.71
2025-06-25 | 15:35:00,31.73,66.21,0.3,0.05,0.0,-56.21
2025-06-25 | 15:36:00,30.55,75.46,0.26,0.05,0.0,-58.24
2025-06-25 | 15:37:00,30.62,73.13,0.28,0.05,0.0,-56.68
2025-06-25 | 15:38:00,32.04,69.79,0.26,0.05,0.0,-56.91
2025-06-25 | 15:39:00,31.27,74.44,0.32,0.05,0.0,-57.89
2025-06-25 | 15:40:00,30.74,69.89,0.26,0.05,0.0,-57.23
2025-06-25 | 15:41:00,31.89,67.79,0.27,0.05,0.0,-60.81
2025-06-25 | 15:42:00,30.96,70.44,0.28,0.05,0.0,-58.86
2025-06-25 | 15:43:00,29.33,77.77,0.24,0.05,0.0,-57.71
2025-06-25 | 15:44:00,30.78,70.37,0.27,0.05,0.0,-57.46
2025-06-25 | 15:45:00,31.42,75.3,0.28,0.05,0.0,-58.21
2025-06-25 | 15:46:00,31.71,74.62,0.23,0.05,0.0,-57.58
2025-06-25 | 15:47:00,32.84,75.02,0.29,0.05,0.0,-56.53
2025-06-25 | 15:48:00,30.49,72.95,0.28,0.05,0.0,-56.37
2025-06-25 | 15:49:00,31.28,74.11,0.29,0.05,0.0,-56.33
2025-06-25 | 15:50:00,31.49,70.06,0.25,0.05,0.0,-58.89
2025-06-25 | 15:51:00,29.66,76.23,0.25,0.05,0.0,-55.67
2025-06-25 | 15:52:00,31.76,77.06,0.28,0.05,0.0,-58.38
2025-06-25 | 15:53:00,30.58,71.69,0.28,0.05,0.0,-56.96
2025-06-25 | 15:54:00,30.71,74.65,0.31,0.05,0.0,-55.47
2025-06-25 | 15:55:00,29.2,67.18,0.26,0.05,0.0,-57.43
2025-06-25 | 15:56:00,31.74,72.22,0.29,0.05,0.0,-57.25
2025-06-25 | 15:57:00,32.52,75.17,0.3,0.05,0.0,-58.27
2025-06-25 | 15:58:00,30.42,73.41,0.27,0.05,0.0,-59.36
2025-06-25 | 15:59:00,31.34,76.59,0.26,0.05,0.0,-58.52
2025-06-25 | 16:00:00,31.6,72.65,0.27,0.05,0.0,-54.49
2025-06-25 | 16:01:00,29.78,72.92,0.26,0.05,0.0,-58.98
2025-06-25 | 16:02:00,31.81,73.09,0.28,0.05,0.0,-59.0
2025-06-25 | 16:03:00,30.81,74.07,0.32,0.05,0.0,-56.26
2025-06-25 | 16:04:00,30.15,77.07,0.29,0.05,0.0,-54.92
2025-06-25 | 16:05:00,30.09,72.05,0.28,0.05,0.0,-57.91
2025-06-25 | 16:06:00,30.35,73.01,0.27,0.05,0.0,-57.17
2025-06-25 | 16:07:00,30.73,73.7,0.28,0.05,0.0,-58.41
2025-06-25 | 16:08:00,31.09,72.61,0.27,0.05,0.0,-55.37
2025-06-25 | 16:09:00,32.5,70.94,0.35,0.05,0.0,-55.8
2025-06-25 | 16:10:00,29.91,69.16,0.27,0.05,0.0,-55.64
2025-06-25 | 16:11:00,30.68,76.93,0.29,0.05,0.0,-59.94
2025-06-25 | 16:12:00,29.79,72.04,0.28,0.05,0.0,-59.84
2025-06-25 | 16:13:00,29.73,74.28,0.27,0.05,0.0,-58.88
2025-06-25 | 16:14:00,30.23,71.56,0.28,0.05,0.0,-57.24
2025-06-25 | 16:15:00,30.96,81.18,0.27,0.05,0.0,-57.35
2025-06-25 | 16:16:00,30.95,72.91,0.31,0.05,0.0,-57.47
2025-06-25 | 16:17:00,31.49,69.81,0.31,0.05,0.0,-61.37
2025-06-25 | 16:18:00,29.8,79.76,0.24,0.05,0.0,-56.56
2025-06-25 | 16:19:00,29.32,70.85,0.31,0.05,0.0,-58.27
2025-06-25 | 16:20:00,31.18,73.71,0.26,0.05,0.0,-56.99
2025-06-25 | 16:21:00,29.97,75.1,0.27,0.05,0.0,-59.05
2025-06-25 | 16:22:00,31.17,75.7,0.26,0.05,0.0,-56.42
2025-06-25 | 16:23:00,31.81,75.58,0.22,0.05,0.0,-56.31
2025-06-25 | 16:24:00,32.12,73.97,0.28,0.05,0.0,-55.82
2025-06-25 | 16:25:00,32.28,71.89,0.26,0.05,0.0,-56.13
2025-06-25 | 16:26:00,30.04,75.99,0.25,0.05,0.0,-58.45
2025-06-25 | 16:27:00,30.27,70.39,0.31,0.05,0.0,-58.08
2025-06-25 | 16:28:00,31.17,74.08,0.23,0.05,0.0,-55.86
2025-06-25 | 16:29:00,31.2,71.72,0.26,0.05,0.0,-57.01
2025-06-25 | 16:30:00,30.0,71.99,0.31,0.05,0.0,-58.27
2025-06-25 | 16:31:00,30.01,65.71,0.24,0.05,0.0,-58.2
2025-06-25 | 16:32:00,29.43,77.1,0.29,0.05,0.0,-57.63
2025-06-25 | 16:33:00,31.56,74.01,0.28,0.05,0.0,-55.46
2025-06-25 | 16:34:00,30.8,75.18,0.31,0.05,0.0,-58.1
2025-06-25 | 16:35:00,30.97,73.67,0.27,0.05,0.0,-56.79
2025-06-25 | 16:36:00,30.51,69.15,0.24,0.05,0.0,-56.08
2025-06-25 | 16:37:00,30.12,77.67,0.32,0.05,0.0,-56.21
2025-06-25 | 16:38:00,30.01,79.4,0.23,0.05,0.0,-56.8
2025-06-25 | 16:39:00,30.68,71.51,0.29,0.05,0.0,-55.43
2025-06-25 | 16:40:00,29.71,72.08,0.28,0.05,0.0,-58.57
2025-06-25 | 16:41:00,30.12,67.44,0.26,0.05,0.0,-57.48
2025-06-25 | 16:42:00,31.96,74.84,0.26,0.05,0.0,-54.32
2025-06-25 | 16:43:00,32.68,77.14,0.31,0.05,0.0,-58.44
2025-06-25 | 16:44:00,30.61,76.34,0.28,0.05,0.0,-58.58
2025-06-25 | 16:45:00,31.94,69.19,0.28,0.05,0.0,-58.62
2025-06-25 | 16:46:00,30.46,77.73,0.25,0.05,0.0,-59.3
2025-06-25 | 16:47:00,28.59,74.78,0.27,0.05,0.0,-57.21
2025-06-25 | 16:48:00,31.43,71.17,0.25,0.05,0.0,-57.48
2025-06-25 | 16:49:00,31.92,71.9,0.32,0.05,0.0,-56.82
2025-06-25 | 16:50:00,31.19,76.1,0.29,0.05,0.0,-54.59
2025-06-25 | 16:51:00,31.23,75.5,0.28,0.05,0.0,-58.92
2025-06-25 | 16:52:00,29.76,67.12,0.3,0.05,0.0,-57.59
2025-06-25 | 16:53:00,30.3,78.84,0.28,0.05,0.0,-58.44
2025-06-25 | 16:54:00,31.74,69.17,0.28,0.05,0.0,-56.73
2025-06-25 | 16:55:00,29.81,76.26,0.36,0.05,0.0,-60.77
2025-06-25 | 16:56:00,29.52,73.12,0.25,0.05,0.0,-57.38
2025-06-25 | 16:57:00,30.39,69.66,0.26,0.05,0.0,-56.46
2025-06-25 | 16:58:00,31.14,70.38,0.26,0.05,0.0,-57.53
2025-06-25 | 16:59:00,31.87,75.06,0.28,0.05,0.0,-57.76
2025-06-25 | 17:00:00,30.03,68.38,0.29,0.05,0.0,-57.22
2025-06-25 | 17:01:00,32.11,70.39,0.28,0.05,0.0,-60.11
2025-06-25 | 17:02:00,31.8,73.67,0.26,0.05,0.0,-55.71
2025-06-25 | 17:03:00,31.37,72.47,0.3,0.05,0.0,-55.25
2025-06-25 | 17:04:00,30.91,78.27,0.29,0.05,0.0,-57.31
2025-06-25 | 17:05:00,30.18,71.7,0.28,0.05,0.0,-55.63
2025-06-25 | 17:06:00,31.99,73.49,0.3,0.05,0.0,-56.81
2025-06-25 | 17:07:00,29.73,70.41,0.27,0.05,0.0,-57.69
2025-06-25 | 17:08:00,31.52,71.48,0.28,0.05,0.0,-55.51
2025-06-25 | 17:09:00,31.57,73.18,0.29,0.05,0.0,-57.56
2025-06-25 | 17:10:00,30.05,73.13,0.29,0.05,0.0,-55.44
2025-06-25 | 17:11:00,30.89,76.01,0.27,0.05,0.0,-56.0
2025-06-25 | 17:12:00,29.9,75.91,0.27,0.05,0.0,-55.56
2025-06-25 | 17:13:00,31.55,73.82,0.26,0.05,0.0,-58.8
2025-06-25 | 17:14:00,31.62,75.97,0.28,0.05,0.0,-59.9
2025-06-25 | 17:15:00,30.32,69.14,0.28,0.05,0.0,-55.44
2025-06-25 | 17:16:00,31.18,70.86,0.27,0.05,0.0,-56.4
2025-06-25 | 17:17:00,31.04,73.98,0.28,0.05,0.0,-58.36
2025-06-25 | 17:18:00,31.82,73.54,0.28,0.05,0.0,-57.17
2025-06-25 | 17:19:00,31.25,73.55,0.29,0.05,0.0,-58.35
2025-06-25 | 17:20:00,31.57,73.58,0.27,0.05,0.0,-59.49
2025-06-25 | 17:21:00,31.16,72.81,0.29,0.05,0.0,-58.97
2025-06-25 | 17:22:00,30.55,71.63,0.27,0.05,0.0,-56.66
2025-06-25 | 17:23:00,30.17,75.72,0.29,0.05,0.0,-58.07
