timestamp,temperature,humidity(%),latency(ms),throughput(bytes/sec),packet_loss(%),rssi(dBm)
2025-07-10 | 11:35:00,30.79,71.45,0.3,0.05,0.0,-57.01
2025-07-10 | 11:36:00,30.79,71.46,0.29,0.05,0.0,-58.45
2025-07-10 | 11:37:00,30.79,71.47,0.32,0.05,0.0,-55.46
2025-07-10 | 11:38:00,30.79,71.48,0.27,0.05,0.0,-55.27
2025-07-10 | 11:39:00,30.79,71.49,0.26,0.05,0.0,-57.46
2025-07-10 | 11:40:00,30.79,71.5,0.28,0.05,0.0,-53.33
2025-07-10 | 11:41:00,30.79,71.51,0.31,0.05,0.0,-60.18
2025-07-10 | 11:42:00,30.79,71.52,0.29,0.05,0.0,-57.62
2025-07-10 | 11:43:00,30.79,71.53,0.26,0.05,0.0,-58.01
2025-07-10 | 11:44:00,30.79,71.54,0.29,0.05,0.0,-57.15
2025-07-10 | 11:45:00,30.79,71.55,0.26,0.05,0.0,-58.91
2025-07-10 | 11:46:00,30.79,71.56,0.29,0.05,0.0,-57.32
2025-07-10 | 11:47:00,30.79,71.57,0.28,0.05,0.0,-59.48
2025-07-10 | 11:48:00,30.79,71.58,0.28,0.05,0.0,-57.69
2025-07-10 | 11:49:00,30.79,71.59,0.23,0.05,0.0,-56.02
2025-07-10 | 11:50:00,30.79,71.61,0.27,0.05,0.0,-57.36
2025-07-10 | 11:51:00,30.79,71.62,0.26,0.05,0.0,-59.81
2025-07-10 | 11:52:00,30.79,71.63,0.25,0.05,0.0,-58.46
2025-07-10 | 11:53:00,30.79,71.64,0.31,0.05,0.0,-56.07
2025-07-10 | 11:54:00,30.79,71.64,0.31,0.05,0.0,-57.34
2025-07-10 | 11:55:00,30.79,71.65,0.26,0.05,0.0,-57.38
2025-07-10 | 11:56:00,30.79,71.66,0.28,0.05,0.0,-56.68
2025-07-10 | 11:57:00,30.79,71.67,0.25,0.05,0.0,-56.67
2025-07-10 | 11:58:00,30.79,71.68,0.27,0.05,0.0,-57.16
2025-07-10 | 11:59:00,30.79,71.68,0.27,0.05,0.0,-57.59
2025-07-10 | 12:00:00,30.79,71.69,0.26,0.05,0.0,-57.7
2025-07-10 | 12:01:00,30.79,71.7,0.26,0.05,0.0,-56.16
2025-07-10 | 12:02:00,30.79,71.7,0.29,0.05,0.0,-55.6
2025-07-10 | 12:03:00,30.79,71.71,0.29,0.05,0.0,-58.7
2025-07-10 | 12:04:00,30.79,71.71,0.28,0.05,0.0,-54.82
2025-07-10 | 12:05:00,30.79,71.71,0.25,0.05,0.0,-55.39
2025-07-10 | 12:06:00,30.79,71.72,0.31,0.05,0.0,-58.88
2025-07-10 | 12:07:00,30.79,71.72,0.26,0.05,0.0,-59.05
2025-07-10 | 12:08:00,30.79,71.72,0.3,0.05,0.0,-56.65
2025-07-10 | 12:09:00,30.79,71.72,0.26,0.05,0.0,-58.22
2025-07-10 | 12:10:00,30.79,71.72,0.27,0.05,0.0,-55.88
2025-07-10 | 12:11:00,30.79,71.72,0.3,0.05,0.0,-58.28
2025-07-10 | 12:12:00,30.79,71.72,0.28,0.05,0.0,-56.7
2025-07-10 | 12:13:00,30.79,71.72,0.28,0.05,0.0,-57.08
2025-07-10 | 12:14:00,30.79,71.72,0.26,0.05,0.0,-56.5
2025-07-10 | 12:15:00,30.79,71.72,0.29,0.05,0.0,-60.61
2025-07-10 | 12:16:00,30.79,71.72,0.34,0.05,0.0,-57.9
2025-07-10 | 12:17:00,30.79,71.72,0.27,0.05,0.0,-56.34
2025-07-10 | 12:18:00,30.79,71.72,0.29,0.05,0.0,-60.19
2025-07-10 | 12:19:00,30.79,71.71,0.28,0.05,0.0,-56.41
2025-07-10 | 12:20:00,30.79,71.71,0.3,0.05,0.0,-56.96
2025-07-10 | 12:21:00,30.79,71.71,0.3,0.05,0.0,-55.08
2025-07-10 | 12:22:00,30.79,71.7,0.31,0.05,0.0,-57.37
2025-07-10 | 12:23:00,30.79,71.7,0.29,0.05,0.0,-58.13
2025-07-10 | 12:24:00,30.79,71.7,0.29,0.05,0.0,-57.34
2025-07-10 | 12:25:00,30.79,71.69,0.26,0.05,0.0,-57.82
2025-07-10 | 12:26:00,30.79,71.69,0.28,0.05,0.0,-58.52
2025-07-10 | 12:27:00,30.79,71.68,0.27,0.05,0.0,-58.89
2025-07-10 | 12:28:00,30.79,71.68,0.27,0.05,0.0,-57.98
2025-07-10 | 12:29:00,30.79,71.67,0.27,0.05,0.0,-61.85
2025-07-10 | 12:30:00,30.79,71.67,0.27,0.05,0.0,-56.03
2025-07-10 | 12:31:00,30.79,71.67,0.26,0.05,0.0,-56.96
2025-07-10 | 12:32:00,30.79,71.66,0.27,0.05,0.0,-57.01
2025-07-10 | 12:33:00,30.79,71.66,0.27,0.05,0.0,-55.6
2025-07-10 | 12:34:00,30.79,71.66,0.28,0.05,0.0,-58.91
2025-07-10 | 12:35:00,30.79,71.65,0.28,0.05,0.0,-60.39
2025-07-10 | 12:36:00,30.79,71.65,0.29,0.05,0.0,-59.22
2025-07-10 | 12:37:00,30.79,71.65,0.31,0.05,0.0,-58.77
2025-07-10 | 12:38:00,30.79,71.65,0.3,0.05,0.0,-57.05
2025-07-10 | 12:39:00,30.79,71.65,0.33,0.05,0.0,-59.75
2025-07-10 | 12:40:00,30.79,71.65,0.29,0.05,0.0,-57.02
2025-07-10 | 12:41:00,30.79,71.65,0.25,0.05,0.0,-55.6
2025-07-10 | 12:42:00,30.79,71.65,0.29,0.05,0.0,-58.73
2025-07-10 | 12:43:00,30.79,71.65,0.25,0.05,0.0,-60.74
2025-07-10 | 12:44:00,30.79,71.65,0.27,0.05,0.0,-56.08
2025-07-10 | 12:45:00,30.79,71.66,0.24,0.05,0.0,-60.77
2025-07-10 | 12:46:00,30.79,71.66,0.26,0.05,0.0,-53.55
2025-07-10 | 12:47:00,30.79,71.67,0.29,0.05,0.0,-59.13
2025-07-10 | 12:48:00,30.79,71.68,0.28,0.05,0.0,-55.58
2025-07-10 | 12:49:00,30.79,71.69,0.3,0.05,0.0,-54.13
2025-07-10 | 12:50:00,30.79,71.7,0.28,0.05,0.0,-59.0
2025-07-10 | 12:51:00,30.79,71.71,0.31,0.05,0.0,-59.27
2025-07-10 | 12:52:00,30.79,71.72,0.28,0.05,0.0,-58.06
2025-07-10 | 12:53:00,30.79,71.73,0.28,0.05,0.0,-58.84
2025-07-10 | 12:54:00,30.79,71.74,0.26,0.05,0.0,-57.14
2025-07-10 | 12:55:00,30.79,71.75,0.28,0.05,0.0,-58.1
2025-07-10 | 12:56:00,30.79,71.76,0.3,0.05,0.0,-58.74
2025-07-10 | 12:57:00,30.79,71.78,0.29,0.05,0.0,-59.26
2025-07-10 | 12:58:00,30.79,71.79,0.26,0.05,0.0,-58.83
2025-07-10 | 12:59:00,30.79,71.8,0.3,0.05,0.0,-59.25
2025-07-10 | 13:00:00,30.79,71.81,0.25,0.05,0.0,-55.2
2025-07-10 | 13:01:00,30.79,71.83,0.33,0.05,0.0,-57.25
2025-07-10 | 13:02:00,30.79,71.84,0.3,0.05,0.0,-56.24
2025-07-10 | 13:03:00,30.79,71.85,0.21,0.05,0.0,-57.66
2025-07-10 | 13:04:00,30.79,71.86,0.25,0.05,0.0,-56.21
2025-07-10 | 13:05:00,30.79,71.87,0.3,0.05,0.0,-56.88
2025-07-10 | 13:06:00,30.79,71.88,0.28,0.05,0.0,-58.22
2025-07-10 | 13:07:00,30.79,71.89,0.27,0.05,0.0,-57.87
2025-07-10 | 13:08:00,30.79,71.9,0.26,0.05,0.0,-57.42
2025-07-10 | 13:09:00,30.79,71.9,0.25,0.05,0.0,-58.81
2025-07-10 | 13:10:00,30.79,71.91,0.28,0.05,0.0,-57.55
2025-07-10 | 13:11:00,30.79,71.91,0.29,0.05,0.0,-57.32
2025-07-10 | 13:12:00,30.79,71.92,0.27,0.05,0.0,-56.61
2025-07-10 | 13:13:00,30.79,71.92,0.27,0.05,0.0,-56.25
2025-07-10 | 13:14:00,30.79,71.92,0.28,0.05,0.0,-57.32
2025-07-10 | 13:15:00,30.79,71.93,0.27,0.05,0.0,-55.14
2025-07-10 | 13:16:00,30.79,71.93,0.29,0.05,0.0,-56.64
2025-07-10 | 13:17:00,30.79,71.93,0.28,0.05,0.0,-59.0
2025-07-10 | 13:18:00,30.79,71.93,0.27,0.05,0.0,-58.49
2025-07-10 | 13:19:00,30.79,71.93,0.27,0.05,0.0,-58.28
2025-07-10 | 13:20:00,30.79,71.92,0.33,0.05,0.0,-59.08
2025-07-10 | 13:21:00,30.79,71.92,0.29,0.05,0.0,-55.89
2025-07-10 | 13:22:00,30.78,71.92,0.28,0.05,0.0,-54.76
2025-07-10 | 13:23:00,30.78,71.92,0.24,0.05,0.0,-58.51
2025-07-10 | 13:24:00,30.78,71.92,0.31,0.05,0.0,-57.56
2025-07-10 | 13:25:00,30.78,71.91,0.26,0.05,0.0,-57.64
2025-07-10 | 13:26:00,30.78,71.91,0.25,0.05,0.0,-57.18
2025-07-10 | 13:27:00,30.78,71.91,0.29,0.05,0.0,-58.08
2025-07-10 | 13:28:00,30.78,71.9,0.27,0.05,0.0,-57.14
2025-07-10 | 13:29:00,30.78,71.9,0.27,0.05,0.0,-58.44
2025-07-10 | 13:30:00,30.78,71.9,0.27,0.05,0.0,-58.34
2025-07-10 | 13:31:00,30.78,71.9,0.27,0.05,0.0,-58.57
2025-07-10 | 13:32:00,30.78,71.89,0.27,0.05,0.0,-55.63
2025-07-10 | 13:33:00,30.78,71.89,0.27,0.05,0.0,-57.16
2025-07-10 | 13:34:00,30.78,71.89,0.25,0.05,0.0,-58.06
2025-07-10 | 13:35:00,30.78,71.89,0.27,0.05,0.0,-58.79
2025-07-10 | 13:36:00,30.78,71.89,0.3,0.05,0.0,-57.0
2025-07-10 | 13:37:00,30.78,71.89,0.3,0.05,0.0,-59.12
2025-07-10 | 13:38:00,30.78,71.88,0.27,0.05,0.0,-54.23
2025-07-10 | 13:39:00,30.78,71.88,0.3,0.05,0.0,-60.85
2025-07-10 | 13:40:00,30.78,71.88,0.25,0.05,0.0,-56.62
2025-07-10 | 13:41:00,30.78,71.88,0.3,0.05,0.0,-57.85
2025-07-10 | 13:42:00,30.78,71.88,0.27,0.05,0.0,-56.68
2025-07-10 | 13:43:00,30.78,71.88,0.29,0.05,0.0,-54.57
2025-07-10 | 13:44:00,30.78,71.89,0.28,0.05,0.0,-56.87
2025-07-10 | 13:45:00,30.78,71.89,0.26,0.05,0.0,-57.32
2025-07-10 | 13:46:00,30.78,71.89,0.32,0.05,0.0,-57.3
2025-07-10 | 13:47:00,30.78,71.89,0.26,0.05,0.0,-55.19
2025-07-10 | 13:48:00,30.78,71.89,0.28,0.05,0.0,-57.13
2025-07-10 | 13:49:00,30.78,71.89,0.27,0.05,0.0,-58.46
2025-07-10 | 13:50:00,30.78,71.89,0.28,0.05,0.0,-59.45
2025-07-10 | 13:51:00,30.78,71.89,0.28,0.05,0.0,-58.21
2025-07-10 | 13:52:00,30.78,71.89,0.29,0.05,0.0,-55.84
2025-07-10 | 13:53:00,30.78,71.9,0.3,0.05,0.0,-58.65
2025-07-10 | 13:54:00,30.78,71.9,0.29,0.05,0.0,-58.82
2025-07-10 | 13:55:00,30.78,71.9,0.26,0.05,0.0,-57.94
2025-07-10 | 13:56:00,30.78,71.9,0.3,0.05,0.0,-57.15
2025-07-10 | 13:57:00,30.78,71.9,0.3,0.05,0.0,-56.98
2025-07-10 | 13:58:00,30.78,71.91,0.25,0.05,0.0,-58.51
2025-07-10 | 13:59:00,30.78,71.91,0.3,0.05,0.0,-55.42
2025-07-10 | 14:00:00,30.78,71.91,0.28,0.05,0.0,-59.03
2025-07-10 | 14:01:00,30.78,71.91,0.27,0.05,0.0,-57.61
2025-07-10 | 14:02:00,30.78,71.91,0.3,0.05,0.0,-58.17
2025-07-10 | 14:03:00,30.78,71.92,0.25,0.05,0.0,-55.58
2025-07-10 | 14:04:00,30.78,71.92,0.26,0.05,0.0,-59.39
2025-07-10 | 14:05:00,30.78,71.92,0.28,0.05,0.0,-59.86
2025-07-10 | 14:06:00,30.78,71.92,0.28,0.05,0.0,-59.02
2025-07-10 | 14:07:00,30.78,71.93,0.28,0.05,0.0,-54.89
2025-07-10 | 14:08:00,30.78,71.93,0.3,0.05,0.0,-57.02
2025-07-10 | 14:09:00,30.78,71.93,0.25,0.05,0.0,-57.29
2025-07-10 | 14:10:00,30.78,71.93,0.24,0.05,0.0,-55.78
2025-07-10 | 14:11:00,30.78,71.94,0.27,0.05,0.0,-55.65
2025-07-10 | 14:12:00,30.77,71.94,0.29,0.05,0.0,-56.94
2025-07-10 | 14:13:00,30.77,71.94,0.27,0.05,0.0,-57.62
2025-07-10 | 14:14:00,30.77,71.94,0.29,0.05,0.0,-54.91
2025-07-10 | 14:15:00,30.77,71.95,0.24,0.05,0.0,-56.21
2025-07-10 | 14:16:00,30.77,71.95,0.24,0.05,0.0,-57.92
2025-07-10 | 14:17:00,30.77,71.95,0.27,0.05,0.0,-61.04
2025-07-10 | 14:18:00,30.77,71.95,0.26,0.05,0.0,-59.26
2025-07-10 | 14:19:00,30.77,71.96,0.28,0.05,0.0,-60.93
2025-07-10 | 14:20:00,30.77,71.96,0.25,0.05,0.0,-57.91
2025-07-10 | 14:21:00,30.77,71.96,0.26,0.05,0.0,-56.97
2025-07-10 | 14:22:00,30.77,71.97,0.28,0.05,0.0,-59.31
2025-07-10 | 14:23:00,30.77,71.97,0.28,0.05,0.0,-58.56
2025-07-10 | 14:24:00,30.77,71.97,0.28,0.05,0.0,-56.28
2025-07-10 | 14:25:00,30.77,71.98,0.27,0.05,0.0,-58.91
2025-07-10 | 14:26:00,30.77,71.98,0.3,0.05,0.0,-58.96
2025-07-10 | 14:27:00,30.77,71.98,0.28,0.05,0.0,-56.36
2025-07-10 | 14:28:00,30.77,71.99,0.28,0.05,0.0,-59.19
2025-07-10 | 14:29:00,30.77,71.99,0.24,0.05,0.0,-58.96
2025-07-10 | 14:30:00,30.77,71.99,0.28,0.05,0.0,-55.85
2025-07-10 | 14:31:00,30.77,72.0,0.27,0.05,0.0,-58.94
2025-07-10 | 14:32:00,30.77,72.0,0.28,0.05,0.0,-56.58
2025-07-10 | 14:33:00,30.77,72.0,0.25,0.05,0.0,-56.52
2025-07-10 | 14:34:00,30.77,72.01,0.31,0.05,0.0,-60.19
2025-07-10 | 14:35:00,30.77,72.01,0.27,0.05,0.0,-57.03
2025-07-10 | 14:36:00,30.77,72.01,0.29,0.05,0.0,-58.96
2025-07-10 | 14:37:00,30.77,72.02,0.25,0.05,0.0,-56.0
2025-07-10 | 14:38:00,30.77,72.02,0.29,0.05,0.0,-57.25
2025-07-10 | 14:39:00,30.77,72.02,0.27,0.05,0.0,-59.79
2025-07-10 | 14:40:00,30.77,72.03,0.26,0.05,0.0,-58.05
2025-07-10 | 14:41:00,30.77,72.03,0.27,0.05,0.0,-57.22
2025-07-10 | 14:42:00,30.77,72.04,0.29,0.05,0.0,-57.02
2025-07-10 | 14:43:00,30.77,72.04,0.28,0.05,0.0,-59.12
2025-07-10 | 14:44:00,30.77,72.04,0.26,0.05,0.0,-59.27
2025-07-10 | 14:45:00,30.77,72.05,0.29,0.05,0.0,-54.92
2025-07-10 | 14:46:00,30.77,72.05,0.27,0.05,0.0,-57.77
2025-07-10 | 14:47:00,30.77,72.06,0.31,0.05,0.0,-56.01
2025-07-10 | 14:48:00,30.77,72.06,0.25,0.05,0.0,-58.38
2025-07-10 | 14:49:00,30.77,72.06,0.31,0.05,0.0,-57.42
2025-07-10 | 14:50:00,30.77,72.07,0.28,0.05,0.0,-59.2
2025-07-10 | 14:51:00,30.76,72.07,0.3,0.05,0.0,-57.44
2025-07-10 | 14:52:00,30.76,72.08,0.23,0.05,0.0,-56.75
2025-07-10 | 14:53:00,30.76,72.08,0.27,0.05,0.0,-58.77
2025-07-10 | 14:54:00,30.76,72.08,0.29,0.05,0.0,-60.21
2025-07-10 | 14:55:00,30.76,72.09,0.28,0.05,0.0,-56.7
2025-07-10 | 14:56:00,30.76,72.09,0.26,0.05,0.0,-57.78
2025-07-10 | 14:57:00,30.76,72.1,0.27,0.05,0.0,-56.8
2025-07-10 | 14:58:00,30.76,72.1,0.24,0.05,0.0,-59.8
2025-07-10 | 14:59:00,30.76,72.11,0.31,0.05,0.0,-57.72
2025-07-10 | 15:00:00,30.76,72.11,0.31,0.05,0.0,-57.78
2025-07-10 | 15:01:00,30.76,72.12,0.29,0.05,0.0,-57.18
2025-07-10 | 15:02:00,30.76,72.12,0.29,0.05,0.0,-59.01
2025-07-10 | 15:03:00,30.76,72.12,0.24,0.05,0.0,-58.25
2025-07-10 | 15:04:00,30.76,72.13,0.28,0.05,0.0,-56.78
2025-07-10 | 15:05:00,30.76,72.13,0.32,0.05,0.0,-58.69
2025-07-10 | 15:06:00,30.76,72.14,0.25,0.05,0.0,-57.83
2025-07-10 | 15:07:00,30.76,72.14,0.27,0.05,0.0,-58.55
2025-07-10 | 15:08:00,30.76,72.15,0.27,0.05,0.0,-56.57
2025-07-10 | 15:09:00,30.76,72.15,0.29,0.05,0.0,-56.35
2025-07-10 | 15:10:00,30.76,72.16,0.3,0.05,0.0,-58.06
2025-07-10 | 15:11:00,30.76,72.16,0.27,0.05,0.0,-55.5
2025-07-10 | 15:12:00,30.76,72.17,0.28,0.05,0.0,-56.37
2025-07-10 | 15:13:00,30.76,72.17,0.29,0.05,0.0,-58.64
2025-07-10 | 15:14:00,30.76,72.18,0.25,0.05,0.0,-56.51
2025-07-10 | 15:15:00,30.76,72.18,0.3,0.05,0.0,-55.61
2025-07-10 | 15:16:00,30.76,72.19,0.28,0.05,0.0,-55.47
2025-07-10 | 15:17:00,30.76,72.19,0.28,0.05,0.0,-55.05
2025-07-10 | 15:18:00,30.76,72.2,0.29,0.05,0.0,-56.35
2025-07-10 | 15:19:00,30.76,72.2,0.29,0.05,0.0,-57.66
2025-07-10 | 15:20:00,30.76,72.21,0.27,0.05,0.0,-56.34
2025-07-10 | 15:21:00,30.76,72.21,0.27,0.05,0.0,-60.86
2025-07-10 | 15:22:00,30.76,72.22,0.29,0.05,0.0,-55.94
2025-07-10 | 15:23:00,30.76,72.22,0.28,0.05,0.0,-58.42
2025-07-10 | 15:24:00,30.76,72.23,0.29,0.05,0.0,-57.74
2025-07-10 | 15:25:00,30.76,72.23,0.28,0.05,0.0,-58.4
2025-07-10 | 15:26:00,30.75,72.24,0.26,0.05,0.0,-58.62
2025-07-10 | 15:27:00,30.75,72.24,0.28,0.05,0.0,-56.4
2025-07-10 | 15:28:00,30.75,72.25,0.3,0.05,0.0,-58.49
2025-07-10 | 15:29:00,30.75,72.25,0.32,0.05,0.0,-58.12
2025-07-10 | 15:30:00,30.75,72.26,0.25,0.05,0.0,-59.46
2025-07-10 | 15:31:00,30.75,72.26,0.3,0.05,0.0,-57.41
2025-07-10 | 15:32:00,30.75,72.27,0.27,0.05,0.0,-59.11
2025-07-10 | 15:33:00,30.75,72.27,0.26,0.05,0.0,-58.53
2025-07-10 | 15:34:00,30.75,72.28,0.32,0.05,0.0,-59.23
2025-07-10 | 15:35:00,30.75,72.29,0.26,0.05,0.0,-56.99
2025-07-10 | 15:36:00,30.75,72.29,0.26,0.05,0.0,-58.02
2025-07-10 | 15:37:00,30.75,72.3,0.27,0.05,0.0,-56.92
2025-07-10 | 15:38:00,30.75,72.3,0.29,0.05,0.0,-59.1
2025-07-10 | 15:39:00,30.75,72.31,0.27,0.05,0.0,-55.88
2025-07-10 | 15:40:00,30.75,72.31,0.27,0.05,0.0,-58.25
2025-07-10 | 15:41:00,30.75,72.32,0.26,0.05,0.0,-58.77
2025-07-10 | 15:42:00,30.75,72.32,0.29,0.05,0.0,-56.35
2025-07-10 | 15:43:00,30.75,72.33,0.27,0.05,0.0,-56.34
2025-07-10 | 15:44:00,30.75,72.33,0.26,0.05,0.0,-56.92
2025-07-10 | 15:45:00,30.75,72.34,0.27,0.05,0.0,-58.0
2025-07-10 | 15:46:00,30.75,72.35,0.31,0.05,0.0,-55.74
2025-07-10 | 15:47:00,30.75,72.35,0.3,0.05,0.0,-59.12
2025-07-10 | 15:48:00,30.75,72.36,0.3,0.05,0.0,-56.43
2025-07-10 | 15:49:00,30.75,72.36,0.28,0.05,0.0,-57.01
2025-07-10 | 15:50:00,30.75,72.37,0.26,0.05,0.0,-57.44
2025-07-10 | 15:51:00,30.75,72.37,0.27,0.05,0.0,-60.07
2025-07-10 | 15:52:00,30.75,72.38,0.28,0.05,0.0,-59.18
2025-07-10 | 15:53:00,30.75,72.38,0.31,0.05,0.0,-57.8
2025-07-10 | 15:54:00,30.75,72.39,0.31,0.05,0.0,-58.49
2025-07-10 | 15:55:00,30.75,72.39,0.28,0.05,0.0,-59.02
2025-07-10 | 15:56:00,30.75,72.4,0.31,0.05,0.0,-57.46
2025-07-10 | 15:57:00,30.75,72.41,0.28,0.05,0.0,-57.58
2025-07-10 | 15:58:00,30.75,72.41,0.26,0.05,0.0,-58.11
2025-07-10 | 15:59:00,30.75,72.42,0.26,0.05,0.0,-60.76
2025-07-10 | 16:00:00,30.75,72.42,0.25,0.05,0.0,-55.82
2025-07-10 | 16:01:00,30.74,72.43,0.27,0.05,0.0,-58.71
2025-07-10 | 16:02:00,30.74,72.43,0.29,0.05,0.0,-57.55
2025-07-10 | 16:03:00,30.74,72.44,0.28,0.05,0.0,-60.25
2025-07-10 | 16:04:00,30.74,72.44,0.28,0.05,0.0,-57.59
2025-07-10 | 16:05:00,30.74,72.45,0.28,0.05,0.0,-59.3
2025-07-10 | 16:06:00,30.74,72.45,0.3,0.05,0.0,-58.97
2025-07-10 | 16:07:00,30.74,72.46,0.23,0.05,0.0,-58.05
2025-07-10 | 16:08:00,30.74,72.46,0.33,0.05,0.0,-55.22
2025-07-10 | 16:09:00,30.74,72.47,0.26,0.05,0.0,-57.64
2025-07-10 | 16:10:00,30.74,72.47,0.31,0.05,0.0,-55.45
2025-07-10 | 16:11:00,30.74,72.48,0.29,0.05,0.0,-56.64
2025-07-10 | 16:12:00,30.74,72.48,0.32,0.05,0.0,-56.43
2025-07-10 | 16:13:00,30.74,72.49,0.26,0.05,0.0,-56.96
2025-07-10 | 16:14:00,30.74,72.49,0.28,0.05,0.0,-57.69
2025-07-10 | 16:15:00,30.74,72.5,0.29,0.05,0.0,-55.18
2025-07-10 | 16:16:00,30.74,72.5,0.27,0.05,0.0,-56.58
2025-07-10 | 16:17:00,30.74,72.51,0.27,0.05,0.0,-56.67
2025-07-10 | 16:18:00,30.74,72.51,0.26,0.05,0.0,-57.48
2025-07-10 | 16:19:00,30.74,72.52,0.25,0.05,0.0,-56.72
2025-07-10 | 16:20:00,30.74,72.52,0.28,0.05,0.0,-57.7
2025-07-10 | 16:21:00,30.74,72.53,0.26,0.05,0.0,-58.24
2025-07-10 | 16:22:00,30.74,72.53,0.24,0.05,0.0,-55.73
2025-07-10 | 16:23:00,30.74,72.54,0.27,0.05,0.0,-57.54
2025-07-10 | 16:24:00,30.74,72.54,0.24,0.05,0.0,-56.83
2025-07-10 | 16:25:00,30.74,72.55,0.23,0.05,0.0,-56.89
2025-07-10 | 16:26:00,30.74,72.55,0.24,0.05,0.0,-59.42
2025-07-10 | 16:27:00,30.74,72.55,0.28,0.05,0.0,-56.61
2025-07-10 | 16:28:00,30.74,72.56,0.3,0.05,0.0,-58.68
2025-07-10 | 16:29:00,30.74,72.56,0.26,0.05,0.0,-57.89
2025-07-10 | 16:30:00,30.74,72.57,0.23,0.05,0.0,-55.74
2025-07-10 | 16:31:00,30.74,72.57,0.25,0.05,0.0,-58.49
2025-07-10 | 16:32:00,30.74,72.57,0.27,0.05,0.0,-58.97
2025-07-10 | 16:33:00,30.74,72.58,0.28,0.05,0.0,-56.44
2025-07-10 | 16:34:00,30.74,72.58,0.25,0.05,0.0,-56.95
2025-07-10 | 16:35:00,30.74,72.59,0.28,0.05,0.0,-57.58
2025-07-10 | 16:36:00,30.74,72.59,0.29,0.05,0.0,-58.45
2025-07-10 | 16:37:00,30.74,72.59,0.27,0.05,0.0,-57.51
2025-07-10 | 16:38:00,30.74,72.6,0.29,0.05,0.0,-56.62
2025-07-10 | 16:39:00,30.73,72.6,0.29,0.05,0.0,-57.79
2025-07-10 | 16:40:00,30.73,72.6,0.27,0.05,0.0,-58.47
2025-07-10 | 16:41:00,30.73,72.61,0.32,0.05,0.0,-56.45
2025-07-10 | 16:42:00,30.73,72.61,0.26,0.05,0.0,-57.72
2025-07-10 | 16:43:00,30.73,72.61,0.28,0.05,0.0,-59.68
2025-07-10 | 16:44:00,30.73,72.62,0.32,0.05,0.0,-57.82
2025-07-10 | 16:45:00,30.73,72.62,0.28,0.05,0.0,-57.53
2025-07-10 | 16:46:00,30.73,72.62,0.28,0.05,0.0,-58.73
2025-07-10 | 16:47:00,30.73,72.63,0.27,0.05,0.0,-54.18
2025-07-10 | 16:48:00,30.73,72.63,0.28,0.05,0.0,-56.41
2025-07-10 | 16:49:00,30.73,72.63,0.26,0.05,0.0,-53.44
2025-07-10 | 16:50:00,30.73,72.63,0.31,0.05,0.0,-58.48
2025-07-10 | 16:51:00,30.73,72.64,0.23,0.05,0.0,-58.97
2025-07-10 | 16:52:00,30.73,72.64,0.25,0.05,0.0,-58.29
2025-07-10 | 16:53:00,30.73,72.64,0.27,0.05,0.0,-58.31
2025-07-10 | 16:54:00,30.73,72.64,0.29,0.05,0.0,-57.61
2025-07-10 | 16:55:00,30.73,72.65,0.29,0.05,0.0,-59.18
2025-07-10 | 16:56:00,30.73,72.65,0.28,0.05,0.0,-58.14
2025-07-10 | 16:57:00,30.73,72.65,0.3,0.05,0.0,-56.48
2025-07-10 | 16:58:00,30.73,72.65,0.28,0.05,0.0,-59.09
2025-07-10 | 16:59:00,30.73,72.65,0.27,0.05,0.0,-56.67
2025-07-10 | 17:00:00,30.73,72.66,0.29,0.05,0.0,-56.13
2025-07-10 | 17:01:00,30.73,72.66,0.27,0.05,0.0,-57.08
2025-07-10 | 17:02:00,30.73,72.66,0.27,0.05,0.0,-57.79
2025-07-10 | 17:03:00,30.73,72.66,0.3,0.05,0.0,-57.42
2025-07-10 | 17:04:00,30.73,72.66,0.29,0.05,0.0,-58.42
2025-07-10 | 17:05:00,30.73,72.66,0.25,0.05,0.0,-57.44
2025-07-10 | 17:06:00,30.73,72.66,0.28,0.05,0.0,-56.97
2025-07-10 | 17:07:00,30.73,72.67,0.24,0.05,0.0,-57.22
2025-07-10 | 17:08:00,30.73,72.67,0.27,0.05,0.0,-52.0
2025-07-10 | 17:09:00,30.73,72.67,0.26,0.05,0.0,-58.15
2025-07-10 | 17:10:00,30.73,72.67,0.29,0.05,0.0,-57.41
2025-07-10 | 17:11:00,30.73,72.67,0.27,0.05,0.0,-57.67
2025-07-10 | 17:12:00,30.73,72.67,0.29,0.05,0.0,-60.27
2025-07-10 | 17:13:00,30.73,72.67,0.29,0.05,0.0,-57.05
2025-07-10 | 17:14:00,30.73,72.67,0.29,0.05,0.0,-56.74
2025-07-10 | 17:15:00,30.73,72.67,0.26,0.05,0.0,-56.37
2025-07-10 | 17:16:00,30.73,72.67,0.29,0.05,0.0,-57.92
2025-07-10 | 17:17:00,30.73,72.67,0.26,0.05,0.0,-56.51
2025-07-10 | 17:18:00,30.73,72.67,0.25,0.05,0.0,-56.49
2025-07-10 | 17:19:00,30.73,72.67,0.3,0.05,0.0,-56.83
2025-07-10 | 17:20:00,30.73,72.67,0.28,0.05,0.0,-55.15
2025-07-10 | 17:21:00,30.73,72.67,0.27,0.05,0.0,-58.51
2025-07-10 | 17:22:00,30.73,72.67,0.3,0.05,0.0,-59.09
